file	name	sigIndex	kind	stability	category	since	dataLast	A	E	R	gradeA	gradeE	gradeR	rowGrade	rShape	rClass	eClass	scopeInR	keys	configReads	keyId	keyKind	hasDefault	fiberCached	defaultText	line	typeSource
Array.ts	unzip	0	other	stable	zipping	2.0.0	false	S extends NonEmptyReadonlyArray<readonly [infer A, infer B]> ? [NonEmptyArray<A>, NonEmptyArray<B>] : S extends Iterable<readonly [infer A, infer B]> ? [Array<A>, Array<B>] : never						other				false								4860	syntactic
Array.ts	window	0	other	stable	splitting	3.13.2	true	Array<TupleOf<N, A>>						other				false								6358	syntactic
Array.ts	window	1	other	stable	splitting	3.13.2	false	Array<TupleOf<N, A>>						other				false								6358	syntactic
Array.ts	zip	0	other	stable	zipping	2.0.0	true	NonEmptyArray<[A, B]>						other				false								4597	syntactic
Array.ts	zip	1	other	stable	zipping	2.0.0	true	Array<[A, B]>						other				false								4597	syntactic
Array.ts	zip	2	other	stable	zipping	2.0.0	false	NonEmptyArray<[A, B]>						other				false								4597	syntactic
Array.ts	zip	3	other	stable	zipping	2.0.0	false	Array<[A, B]>						other				false								4597	syntactic
Array.ts	zipWith	0	other	stable	zipping	2.0.0	true	NonEmptyArray<C>						other				false								4733	syntactic
Array.ts	zipWith	1	other	stable	zipping	2.0.0	true	Array<C>						other				false								4733	syntactic
Array.ts	zipWith	2	other	stable	zipping	2.0.0	false	NonEmptyArray<C>						other				false								4733	syntactic
Array.ts	zipWith	3	other	stable	zipping	2.0.0	false	Array<C>						other				false								4733	syntactic
BigDecimal.ts	Equivalence	0	value	stable	instances	2.0.0	false	Equ.Equivalence<BigDecimal>						value				false								1969	syntactic
BigDecimal.ts	Order	0	value	stable	instances	2.0.0	false	order.Order<BigDecimal>						value				false								988	syntactic
BigDecimal.ts	abs	0	other	stable	math	2.0.0	false	BigDecimal						other				false								1715	checker
BigDecimal.ts	between	0	other	stable	predicates	2.0.0	true	boolean						other				false								1340	syntactic
BigDecimal.ts	between	1	other	stable	predicates	2.0.0	false	boolean						other				false								1340	syntactic
BigDecimal.ts	ceil	0	other	stable	math	3.16.0	true	BigDecimal						other				false								2770	syntactic
BigDecimal.ts	ceil	1	other	stable	math	3.16.0	false	BigDecimal						other				false								2770	syntactic
BigDecimal.ts	clamp	0	other	stable	math	2.0.0	true	BigDecimal						other				false								1443	syntactic
BigDecimal.ts	clamp	1	other	stable	math	2.0.0	false	BigDecimal						other				false								1443	syntactic
BigDecimal.ts	digitAt	0	other	stable			true	bigint						other				false								2848	syntactic
BigDecimal.ts	digitAt	1	other	stable			false	bigint						other				false								2848	syntactic
BigDecimal.ts	divide	0	other	stable	math	2.0.0	true	Option.Option<BigDecimal>						other				false								767	syntactic
BigDecimal.ts	divide	1	other	stable	math	2.0.0	false	Option.Option<BigDecimal>						other				false								767	syntactic
BigDecimal.ts	divideUnsafe	0	other	stable	math	4.0.0	true	BigDecimal						other				false								882	syntactic
BigDecimal.ts	divideUnsafe	1	other	stable	math	4.0.0	false	BigDecimal						other				false								882	syntactic
BigDecimal.ts	equals	0	other	stable	predicates	2.0.0	true	boolean						other				false								2006	syntactic
BigDecimal.ts	equals	1	other	stable	predicates	2.0.0	false	boolean						other				false								2006	syntactic
BigDecimal.ts	floor	0	other	stable	math	3.16.0	true	BigDecimal						other				false								2897	syntactic
BigDecimal.ts	floor	1	other	stable	math	3.16.0	false	BigDecimal						other				false								2897	syntactic
BigDecimal.ts	format	0	other	stable	converting	2.0.0	false	string						other				false								2297	checker
BigDecimal.ts	fromBigInt	0	other	stable	constructors	2.0.0	false	BigDecimal						other				false								2085	checker
BigDecimal.ts	fromNumber	0	other	stable	constructors	2.0.0	false	None<BigDecimal> | Some<BigDecimal>						other				false								2151	checker
BigDecimal.ts	fromNumberUnsafe	0	other	stable	constructors	4.0.0	false	BigDecimal						other				false								2115	checker
BigDecimal.ts	fromString	0	other	stable	constructors	2.0.0	false	None<BigDecimal> | Some<BigDecimal>						other				false								2193	checker
BigDecimal.ts	fromStringUnsafe	0	other	stable	constructors	4.0.0	false	BigDecimal						other				false								2265	checker
BigDecimal.ts	isBigDecimal	0	other	stable	guards	2.0.0	false	boolean						other				false								106	checker
BigDecimal.ts	isGreaterThan	0	other	stable	predicates	4.0.0	true	boolean						other				false								1183	syntactic
BigDecimal.ts	isGreaterThan	1	other	stable	predicates	4.0.0	false	boolean						other				false								1183	syntactic
BigDecimal.ts	isGreaterThanOrEqualTo	0	other	stable	predicates	4.0.0	true	boolean						other				false								1260	syntactic
BigDecimal.ts	isGreaterThanOrEqualTo	1	other	stable	predicates	4.0.0	false	boolean						other				false								1260	syntactic
BigDecimal.ts	isInteger	0	other	stable	predicates	2.0.0	false	boolean						other				false								2416	checker
BigDecimal.ts	isLessThan	0	other	stable	predicates	4.0.0	true	boolean						other				false								1029	syntactic
BigDecimal.ts	isLessThan	1	other	stable	predicates	4.0.0	false	boolean						other				false								1029	syntactic
BigDecimal.ts	isLessThanOrEqualTo	0	other	stable	predicates	4.0.0	true	boolean						other				false								1106	syntactic
BigDecimal.ts	isLessThanOrEqualTo	1	other	stable	predicates	4.0.0	false	boolean						other				false								1106	syntactic
BigDecimal.ts	isNegative	0	other	stable	predicates	2.0.0	false	boolean						other				false								2459	checker
BigDecimal.ts	isPositive	0	other	stable	predicates	2.0.0	false	boolean						other				false								2481	checker
BigDecimal.ts	isZero	0	other	stable	predicates	2.0.0	false	boolean						other				false								2437	checker
BigDecimal.ts	make	0	other	stable	constructors	2.0.0	false	BigDecimal						other				false								135	checker
BigDecimal.ts	makeNormalizedUnsafe	0	other	stable			false	BigDecimal						other				false								147	checker
BigDecimal.ts	max	0	other	stable	math	2.0.0	true	BigDecimal						other				false								1622	syntactic
BigDecimal.ts	max	1	other	stable	math	2.0.0	false	BigDecimal						other				false								1622	syntactic
BigDecimal.ts	min	0	other	stable	math	2.0.0	true	BigDecimal						other				false								1548	syntactic
BigDecimal.ts	min	1	other	stable	math	2.0.0	false	BigDecimal						other				false								1548	syntactic
BigDecimal.ts	multiply	0	other	stable	math	2.0.0	true	BigDecimal						other				false								489	syntactic
BigDecimal.ts	multiply	1	other	stable	math	2.0.0	false	BigDecimal						other				false								489	syntactic
BigDecimal.ts	multiplyAll	0	other	stable	math	4.0.0	false	BigDecimal						other				false								570	checker
BigDecimal.ts	negate	0	other	stable	math	2.0.0	false	BigDecimal						other				false								1736	checker
BigDecimal.ts	normalize	0	other	stable	scaling	2.0.0	false	BigDecimal						other				false								192	checker
BigDecimal.ts	remainder	0	other	stable	math	2.0.0	true	Option.Option<BigDecimal>						other				false								1770	syntactic
BigDecimal.ts	remainder	1	other	stable	math	2.0.0	false	Option.Option<BigDecimal>						other				false								1770	syntactic
BigDecimal.ts	remainderUnsafe	0	other	stable	math	4.0.0	true	BigDecimal						other				false								1875	syntactic
BigDecimal.ts	remainderUnsafe	1	other	stable	math	4.0.0	false	BigDecimal						other				false								1875	syntactic
BigDecimal.ts	round	0	other	stable	math	3.16.0	true	BigDecimal						other				false								2552	syntactic
BigDecimal.ts	round	1	other	stable	math	3.16.0	false	BigDecimal						other				false								2552	syntactic
BigDecimal.ts	roundTerminal	0	other	stable			false	bigint						other				false								730	checker
BigDecimal.ts	scale	0	other	stable	scaling	2.0.0	true	BigDecimal						other				false								255	syntactic
BigDecimal.ts	scale	1	other	stable	scaling	2.0.0	false	BigDecimal						other				false								255	syntactic
BigDecimal.ts	sign	0	other	stable	math	2.0.0	false	0 | 1 | -1						other				false								1693	checker
BigDecimal.ts	subtract	0	other	stable	math	2.0.0	true	BigDecimal						other				false								602	syntactic
BigDecimal.ts	subtract	1	other	stable	math	2.0.0	false	BigDecimal						other				false								602	syntactic
BigDecimal.ts	sum	0	other	stable	math	2.0.0	true	BigDecimal						other				false								362	syntactic
BigDecimal.ts	sum	1	other	stable	math	2.0.0	false	BigDecimal						other				false								362	syntactic
BigDecimal.ts	sumAll	0	other	stable	math	3.16.0	false	BigDecimal						other				false								458	checker
BigDecimal.ts	toExponential	0	other	stable	converting	3.11.0	false	string						other				false								2348	checker
BigDecimal.ts	toNumberUnsafe	0	other	stable	converting	4.0.0	false	number						other				false								2394	checker
BigDecimal.ts	truncate	0	other	stable	math	3.16.0	true	BigDecimal						other				false								2679	syntactic
BigDecimal.ts	truncate	1	other	stable	math	3.16.0	false	BigDecimal						other				false								2679	syntactic
BigInt.ts	BigInt	0	other	stable	constructors	4.0.0	false	bigint						other				false								49	checker
BigInt.ts	CombinerMax	0	value	stable	math	4.0.0	false	Combiner.Combiner<bigint>						value				false								1724	syntactic
BigInt.ts	CombinerMin	0	value	stable	math	4.0.0	false	Combiner.Combiner<bigint>						value				false								1739	syntactic
BigInt.ts	Equivalence	0	value	stable	instances	2.0.0	false	Equ.Equivalence<bigint>						value				false								545	syntactic
BigInt.ts	Order	0	value	stable	instances	2.0.0	false	order.Order<bigint>						value				false								523	syntactic
BigInt.ts	ReducerMultiply	0	value	stable	math	4.0.0	false	Reducer.Reducer<bigint>						value				false								1702	syntactic
BigInt.ts	ReducerSum	0	value	stable	math	4.0.0	false	Reducer.Reducer<bigint>						value				false								1683	syntactic
BigInt.ts	abs	0	other	stable	math	2.0.0	false	bigint						other				false								1173	checker
BigInt.ts	between	0	other	stable	predicates	2.0.0	true	boolean						other				false								831	syntactic
BigInt.ts	between	1	other	stable	predicates	2.0.0	false	boolean						other				false								831	syntactic
BigInt.ts	clamp	0	other	stable	math	2.0.0	true	bigint						other				false								925	syntactic
BigInt.ts	clamp	1	other	stable	math	2.0.0	false	bigint						other				false								925	syntactic
BigInt.ts	decrement	0	other	stable	math	2.0.0	false	bigint						other				false								496	checker
BigInt.ts	divide	0	other	stable	math	2.0.0	true	Option.Option<bigint>						other				false								296	syntactic
BigInt.ts	divide	1	other	stable	math	2.0.0	false	Option.Option<bigint>						other				false								296	syntactic
BigInt.ts	divideUnsafe	0	other	stable	math	4.0.0	true	bigint						other				false								391	syntactic
BigInt.ts	divideUnsafe	1	other	stable	math	4.0.0	false	bigint						other				false								391	syntactic
BigInt.ts	fromNumber	0	other	stable	converting	2.4.12	false	Option.Option<bigint>						other				false								1571	syntactic
BigInt.ts	fromString	0	other	stable	converting	2.4.12	false	None<bigint> | Some<bigint>						other				false								1532	checker
BigInt.ts	gcd	0	other	stable	math	2.0.0	true	bigint						other				false								1197	syntactic
BigInt.ts	gcd	1	other	stable	math	2.0.0	false	bigint						other				false								1197	syntactic
BigInt.ts	increment	0	other	stable	math	2.0.0	false	bigint						other				false								476	checker
BigInt.ts	isBigInt	0	other	stable	guards	2.0.0	false	u is bigint						other				false								74	syntactic
BigInt.ts	isGreaterThan	0	other	stable	predicates	4.0.0	true	boolean						other				false								697	syntactic
BigInt.ts	isGreaterThan	1	other	stable	predicates	4.0.0	false	boolean						other				false								697	syntactic
BigInt.ts	isGreaterThanOrEqualTo	0	other	stable	predicates	4.0.0	true	boolean						other				false								762	syntactic
BigInt.ts	isGreaterThanOrEqualTo	1	other	stable	predicates	4.0.0	false	boolean						other				false								762	syntactic
BigInt.ts	isLessThan	0	other	stable	predicates	4.0.0	true	boolean						other				false								567	syntactic
BigInt.ts	isLessThan	1	other	stable	predicates	4.0.0	false	boolean						other				false								567	syntactic
BigInt.ts	isLessThanOrEqualTo	0	other	stable	predicates	4.0.0	true	boolean						other				false								632	syntactic
BigInt.ts	isLessThanOrEqualTo	1	other	stable	predicates	4.0.0	false	boolean						other				false								632	syntactic
BigInt.ts	lcm	0	other	stable	math	2.0.0	true	bigint						other				false								1275	syntactic
BigInt.ts	lcm	1	other	stable	math	2.0.0	false	bigint						other				false								1275	syntactic
BigInt.ts	max	0	other	stable	math	2.0.0	true	bigint						other				false								1086	syntactic
BigInt.ts	max	1	other	stable	math	2.0.0	false	bigint						other				false								1086	syntactic
BigInt.ts	min	0	other	stable	math	2.0.0	true	bigint						other				false								1021	syntactic
BigInt.ts	min	1	other	stable	math	2.0.0	false	bigint						other				false								1021	syntactic
BigInt.ts	multiply	0	other	stable	math	2.0.0	true	bigint						other				false								164	syntactic
BigInt.ts	multiply	1	other	stable	math	2.0.0	false	bigint						other				false								164	syntactic
BigInt.ts	multiplyAll	0	other	stable	math	2.0.0	false	bigint						other				false								1459	checker
BigInt.ts	remainder	0	other	stable	math	4.0.0	true	bigint						other				false								1609	syntactic
BigInt.ts	remainder	1	other	stable	math	4.0.0	false	bigint						other				false								1609	syntactic
BigInt.ts	sign	0	other	stable	math	2.0.0	false	0 | 1 | -1						other				false								1151	checker
BigInt.ts	sqrt	0	other	stable	math	2.0.0	false	None<bigint> | Some<bigint>						other				false								1405	checker
BigInt.ts	sqrtUnsafe	0	other	stable	math	4.0.0	false	bigint						other				false								1361	checker
BigInt.ts	subtract	0	other	stable	math	2.0.0	true	bigint						other				false								227	syntactic
BigInt.ts	subtract	1	other	stable	math	2.0.0	false	bigint						other				false								227	syntactic
BigInt.ts	sum	0	other	stable	math	2.0.0	true	bigint						other				false								97	syntactic
BigInt.ts	sum	1	other	stable	math	2.0.0	false	bigint						other				false								97	syntactic
BigInt.ts	sumAll	0	other	stable	math	2.0.0	false	bigint						other				false								1430	checker
BigInt.ts	toNumber	0	other	stable	converting	2.0.0	false	None<number> | Some<number>						other				false								1498	checker
Boolean.ts	Boolean	0	other	stable	constructors	4.0.0	false	boolean						other				false								45	checker
Boolean.ts	Equivalence	0	value	stable	instances	2.0.0	false	Equ.Equivalence<boolean>						value				false								194	syntactic
Boolean.ts	Order	0	value	stable	instances	2.0.0	false	order.Order<boolean>						value				false								172	syntactic
Boolean.ts	ReducerAnd	0	value	stable	math	4.0.0	false	Reducer.Reducer<boolean>						value				false								790	syntactic
Boolean.ts	ReducerOr	0	value	stable	math	4.0.0	false	Reducer.Reducer<boolean>						value				false								810	syntactic
